Date and Time,Date,Time,Activity,Duration
2018-04-21 23:59:00,2018-04-21,23:59:00,Sleep,125.0
2018-04-22 02:17:00,2018-04-22,02:17:00,Sleep,137.0
2018-04-22 04:56:00,2018-04-22,04:56:00,Sleep,104.0
2018-04-22 09:15:00,2018-04-22,09:15:00,Sleep,40.0
2018-04-22 13:53:00,2018-04-22,13:53:00,Sleep,53.0
2018-04-22 14:59:00,2018-04-22,14:59:00,Sleep,15.0
2018-04-22 18:04:00,2018-04-22,18:04:00,Sleep,249.0
2018-04-22 22:30:00,2018-04-22,22:30:00,Sleep,146.0
2018-04-23 01:16:00,2018-04-23,01:16:00,Sleep,62.0
2018-04-23 03:11:00,2018-04-23,03:11:00,Sleep,127.0
2018-04-23 05:31:00,2018-04-23,05:31:00,Sleep,56.0
2018-04-23 13:30:00,2018-04-23,13:30:00,Sleep,85.0
2018-04-23 18:34:00,2018-04-23,18:34:00,Sleep,248.0
2018-04-23 23:23:00,2018-04-23,23:23:00,Sleep,82.0
2018-04-24 01:05:00,2018-04-24,01:05:00,Sleep,65.0
2018-04-24 02:20:00,2018-04-24,02:20:00,Sleep,74.0
2018-04-24 03:51:00,2018-04-24,03:51:00,Sleep,93.0
2018-04-24 08:05:00,2018-04-24,08:05:00,Sleep,55.0
2018-04-24 13:14:00,2018-04-24,13:14:00,Sleep,36.0
2018-04-24 17:22:00,2018-04-24,17:22:00,Sleep,90.0
2018-04-24 19:13:00,2018-04-24,19:13:00,Sleep,209.0
2018-04-24 23:15:00,2018-04-24,23:15:00,Sleep,57.0
2018-04-25 00:27:00,2018-04-25,00:27:00,Sleep,72.0
2018-04-25 01:56:00,2018-04-25,01:56:00,Sleep,70.0
2018-04-25 03:36:00,2018-04-25,03:36:00,Sleep,44.0
2018-04-25 04:31:00,2018-04-25,04:31:00,Sleep,129.0
2018-04-25 10:30:00,2018-04-25,10:30:00,Sleep,13.0
2018-04-25 10:51:00,2018-04-25,10:51:00,Sleep,57.0
2018-04-25 16:01:00,2018-04-25,16:01:00,Sleep,39.0
2018-04-25 18:50:00,2018-04-25,18:50:00,Sleep,143.0
2018-04-25 21:21:00,2018-04-25,21:21:00,Sleep,98.0
2018-04-25 23:52:00,2018-04-25,23:52:00,Sleep,83.0
2018-04-26 01:30:00,2018-04-26,01:30:00,Sleep,137.0
2018-04-26 04:00:00,2018-04-26,04:00:00,Sleep,89.0
2018-04-26 11:45:00,2018-04-26,11:45:00,Sleep,102.0
2018-04-26 18:20:00,2018-04-26,18:20:00,Sleep,103.0
2018-04-26 20:20:00,2018-04-26,20:20:00,Sleep,150.0
2018-04-26 23:07:00,2018-04-26,23:07:00,Sleep,118.0
2018-04-27 01:18:00,2018-04-27,01:18:00,Sleep,30.0
2018-04-27 02:04:00,2018-04-27,02:04:00,Sleep,155.0
2018-04-27 05:40:00,2018-04-27,05:40:00,Sleep,66.0
2018-04-27 10:45:00,2018-04-27,10:45:00,Sleep,50.0
2018-04-27 18:24:00,2018-04-27,18:24:00,Sleep,40.0
2018-04-27 19:17:00,2018-04-27,19:17:00,Sleep,92.0
2018-04-27 20:53:00,2018-04-27,20:53:00,Sleep,69.0
2018-04-27 22:19:00,2018-04-27,22:19:00,Sleep,8.0
2018-04-27 22:36:00,2018-04-27,22:36:00,Sleep,120.0
2018-04-28 01:02:00,2018-04-28,01:02:00,Sleep,70.0
2018-04-28 02:48:00,2018-04-28,02:48:00,Sleep,35.0
2018-04-28 04:18:00,2018-04-28,04:18:00,Sleep,124.0
2018-04-28 10:45:00,2018-04-28,10:45:00,Sleep,45.0
2018-04-28 12:58:00,2018-04-28,12:58:00,Sleep,43.0
2018-04-28 16:08:00,2018-04-28,16:08:00,Sleep,37.0
2018-04-28 17:30:00,2018-04-28,17:30:00,Sleep,70.0
2018-04-28 19:04:00,2018-04-28,19:04:00,Sleep,169.0
2018-04-28 22:10:00,2018-04-28,22:10:00,Sleep,59.0
2018-04-28 23:26:00,2018-04-28,23:26:00,Sleep,58.0
2018-04-29 00:32:00,2018-04-29,00:32:00,Sleep,97.0
2018-04-29 03:06:00,2018-04-29,03:06:00,Sleep,50.0
2018-04-29 04:10:00,2018-04-29,04:10:00,Sleep,166.0
2018-04-29 09:45:00,2018-04-29,09:45:00,Sleep,89.0
2018-04-29 15:10:00,2018-04-29,15:10:00,Sleep,114.0
2018-04-29 18:55:00,2018-04-29,18:55:00,Sleep,249.0
2018-04-29 23:15:00,2018-04-29,23:15:00,Sleep,33.0
2018-04-30 00:27:00,2018-04-30,00:27:00,Sleep,61.0
2018-04-30 02:10:00,2018-04-30,02:10:00,Sleep,201.0
2018-04-30 05:50:00,2018-04-30,05:50:00,Sleep,54.0
2018-04-30 10:54:00,2018-04-30,10:54:00,Sleep,28.0
2018-04-30 14:45:00,2018-04-30,14:45:00,Sleep,19.0
2018-04-30 17:51:00,2018-04-30,17:51:00,Sleep,14.0
2018-04-30 18:19:00,2018-04-30,18:19:00,Sleep,53.0
2018-04-30 19:25:00,2018-04-30,19:25:00,Sleep,132.0
2018-04-30 22:00:00,2018-04-30,22:00:00,Sleep,100.0
2018-05-01 00:22:00,2018-05-01,00:22:00,Sleep,77.0
2018-05-01 01:50:00,2018-05-01,01:50:00,Sleep,57.0
2018-05-01 03:01:00,2018-05-01,03:01:00,Sleep,135.0
2018-05-01 08:23:00,2018-05-01,08:23:00,Sleep,36.0
2018-05-01 12:39:00,2018-05-01,12:39:00,Sleep,31.0
2018-05-01 13:22:00,2018-05-01,13:22:00,Sleep,62.0
2018-05-01 18:51:00,2018-05-01,18:51:00,Sleep,120.0
2018-05-01 21:25:00,2018-05-01,21:25:00,Sleep,121.0
2018-05-02 00:10:00,2018-05-02,00:10:00,Sleep,85.0
2018-05-02 03:20:00,2018-05-02,03:20:00,Sleep,160.0
2018-05-02 06:13:00,2018-05-02,06:13:00,Sleep,62.0
2018-05-02 10:36:00,2018-05-02,10:36:00,Sleep,76.0
2018-05-02 15:17:00,2018-05-02,15:17:00,Sleep,77.0
2018-05-02 18:47:00,2018-05-02,18:47:00,Sleep,133.0
2018-05-02 21:33:00,2018-05-02,21:33:00,Sleep,128.0
2018-05-03 00:09:00,2018-05-03,00:09:00,Sleep,167.0
2018-05-03 03:40:00,2018-05-03,03:40:00,Sleep,103.0
2018-05-03 10:00:00,2018-05-03,10:00:00,Sleep,30.0
2018-05-03 12:30:00,2018-05-03,12:30:00,Sleep,45.0
2018-05-03 16:25:00,2018-05-03,16:25:00,Sleep,45.0
2018-05-03 19:18:00,2018-05-03,19:18:00,Sleep,153.0
2018-05-03 22:16:00,2018-05-03,22:16:00,Sleep,144.0
2018-05-04 01:27:00,2018-05-04,01:27:00,Sleep,101.0
2018-05-04 04:01:00,2018-05-04,04:01:00,Sleep,107.0
2018-05-04 09:10:00,2018-05-04,09:10:00,Sleep,74.0
2018-05-04 12:00:00,2018-05-04,12:00:00,Sleep,25.0
2018-05-04 15:48:00,2018-05-04,15:48:00,Sleep,39.0
2018-05-04 17:58:00,2018-05-04,17:58:00,Sleep,100.0
2018-05-04 20:37:00,2018-05-04,20:37:00,Sleep,187.0
2018-05-05 01:14:00,2018-05-05,01:14:00,Sleep,114.0
2018-05-05 03:47:00,2018-05-05,03:47:00,Sleep,97.0
2018-05-05 06:00:00,2018-05-05,06:00:00,Sleep,19.0
2018-05-05 09:02:00,2018-05-05,09:02:00,Sleep,28.0
2018-05-05 12:17:00,2018-05-05,12:17:00,Sleep,32.0
2018-05-05 15:00:00,2018-05-05,15:00:00,Sleep,77.0
2018-05-05 19:19:00,2018-05-05,19:19:00,Sleep,201.0
2018-05-05 23:36:00,2018-05-05,23:36:00,Sleep,77.0
2018-05-06 02:41:00,2018-05-06,02:41:00,Sleep,256.0
2018-05-06 09:42:00,2018-05-06,09:42:00,Sleep,106.0
2018-05-06 14:33:00,2018-05-06,14:33:00,Sleep,84.0
2018-05-06 19:06:00,2018-05-06,19:06:00,Sleep,100.0
2018-05-06 20:57:00,2018-05-06,20:57:00,Sleep,67.0
2018-05-06 22:24:00,2018-05-06,22:24:00,Sleep,134.0
2018-05-07 01:13:00,2018-05-07,01:13:00,Sleep,99.0
2018-05-07 03:31:00,2018-05-07,03:31:00,Sleep,124.0
2018-05-07 05:50:00,2018-05-07,05:50:00,Sleep,11.0
2018-05-07 06:06:00,2018-05-07,06:06:00,Sleep,28.0
2018-05-07 08:05:00,2018-05-07,08:05:00,Sleep,32.0
2018-05-07 11:29:00,2018-05-07,11:29:00,Sleep,36.0
2018-05-07 16:04:00,2018-05-07,16:04:00,Sleep,44.0
2018-05-07 19:15:00,2018-05-07,19:15:00,Sleep,164.0
2018-05-07 22:11:00,2018-05-07,22:11:00,Sleep,66.0
2018-05-07 23:37:00,2018-05-07,23:37:00,Sleep,186.0
2018-05-08 03:02:00,2018-05-08,03:02:00,Sleep,133.0
2018-05-08 08:10:00,2018-05-08,08:10:00,Sleep,40.0
2018-05-08 11:30:00,2018-05-08,11:30:00,Sleep,14.0
2018-05-08 12:53:00,2018-05-08,12:53:00,Sleep,40.0
2018-05-08 15:53:00,2018-05-08,15:53:00,Sleep,80.0
2018-05-08 19:00:00,2018-05-08,19:00:00,Sleep,158.0
2018-05-08 21:46:00,2018-05-08,21:46:00,Sleep,121.0
2018-05-09 00:05:00,2018-05-09,00:05:00,Sleep,87.0
2018-05-09 01:48:00,2018-05-09,01:48:00,Sleep,10.0
2018-05-09 02:06:00,2018-05-09,02:06:00,Sleep,114.0
2018-05-09 04:10:00,2018-05-09,04:10:00,Sleep,113.0
2018-05-09 10:24:00,2018-05-09,10:24:00,Sleep,33.0
2018-05-09 13:06:00,2018-05-09,13:06:00,Sleep,279.0
2018-05-09 20:02:00,2018-05-09,20:02:00,Sleep,155.0
2018-05-09 22:56:00,2018-05-09,22:56:00,Sleep,78.0
2018-05-10 01:01:00,2018-05-10,01:01:00,Sleep,121.0
2018-05-10 03:39:00,2018-05-10,03:39:00,Sleep,83.0
2018-05-10 09:20:00,2018-05-10,09:20:00,Sleep,30.0
2018-05-10 17:35:00,2018-05-10,17:35:00,Sleep,40.0
2018-05-10 19:47:00,2018-05-10,19:47:00,Sleep,168.0
2018-05-10 22:59:00,2018-05-10,22:59:00,Sleep,193.0
2018-05-11 02:32:00,2018-05-11,02:32:00,Sleep,142.0
2018-05-11 06:55:00,2018-05-11,06:55:00,Sleep,30.0
2018-05-11 11:27:00,2018-05-11,11:27:00,Sleep,50.0
2018-05-11 20:08:00,2018-05-11,20:08:00,Sleep,217.0
2018-05-12 00:10:00,2018-05-12,00:10:00,Sleep,170.0
2018-05-12 04:00:00,2018-05-12,04:00:00,Sleep,221.0
2018-05-12 10:55:00,2018-05-12,10:55:00,Sleep,33.0
2018-05-12 15:07:00,2018-05-12,15:07:00,Sleep,31.0
2018-05-12 18:47:00,2018-05-12,18:47:00,Sleep,39.0
2018-05-12 21:59:00,2018-05-12,21:59:00,Sleep,232.0
2018-05-13 02:12:00,2018-05-13,02:12:00,Sleep,79.0
2018-05-13 03:55:00,2018-05-13,03:55:00,Sleep,108.0
2018-05-13 08:25:00,2018-05-13,08:25:00,Sleep,34.0
2018-05-13 12:15:00,2018-05-13,12:15:00,Sleep,60.0
2018-05-13 16:34:00,2018-05-13,16:34:00,Sleep,58.0
2018-05-13 18:56:00,2018-05-13,18:56:00,Sleep,342.0
2018-05-14 00:55:00,2018-05-14,00:55:00,Sleep,82.0
2018-05-14 02:29:00,2018-05-14,02:29:00,Sleep,175.0
2018-05-14 07:18:00,2018-05-14,07:18:00,Sleep,35.0
2018-05-14 14:00:00,2018-05-14,14:00:00,Sleep,30.0
2018-05-14 18:04:00,2018-05-14,18:04:00,Sleep,264.0
2018-05-14 22:50:00,2018-05-14,22:50:00,Sleep,157.0
2018-05-15 01:46:00,2018-05-15,01:46:00,Sleep,280.0
2018-05-15 08:09:00,2018-05-15,08:09:00,Sleep,76.0
2018-05-15 13:27:00,2018-05-15,13:27:00,Sleep,93.0
2018-05-15 18:44:00,2018-05-15,18:44:00,Sleep,38.0
2018-05-15 19:32:00,2018-05-15,19:32:00,Sleep,44.0
2018-05-15 20:32:00,2018-05-15,20:32:00,Sleep,78.0
2018-05-15 21:59:00,2018-05-15,21:59:00,Sleep,60.0
2018-05-15 23:18:00,2018-05-15,23:18:00,Sleep,86.0
2018-05-16 00:58:00,2018-05-16,00:58:00,Sleep,224.0
2018-05-16 04:58:00,2018-05-16,04:58:00,Sleep,118.0
2018-05-16 12:30:00,2018-05-16,12:30:00,Sleep,61.0
2018-05-16 18:59:00,2018-05-16,18:59:00,Sleep,30.0
2018-05-16 19:36:00,2018-05-16,19:36:00,Sleep,117.0
2018-05-16 22:37:00,2018-05-16,22:37:00,Sleep,139.0
2018-05-17 01:31:00,2018-05-17,01:31:00,Sleep,94.0
2018-05-17 03:22:00,2018-05-17,03:22:00,Sleep,109.0
2018-05-17 12:57:00,2018-05-17,12:57:00,Sleep,73.0
2018-05-17 17:20:00,2018-05-17,17:20:00,Sleep,39.0
2018-05-17 19:24:00,2018-05-17,19:24:00,Sleep,210.0
2018-05-17 23:10:00,2018-05-17,23:10:00,Sleep,134.0
2018-05-18 01:48:00,2018-05-18,01:48:00,Sleep,71.0
2018-05-18 03:34:00,2018-05-18,03:34:00,Sleep,71.0
2018-05-18 05:10:00,2018-05-18,05:10:00,Sleep,156.0
2018-05-18 11:45:00,2018-05-18,11:45:00,Sleep,29.0
2018-05-18 15:11:00,2018-05-18,15:11:00,Sleep,28.0
2018-05-18 19:13:00,2018-05-18,19:13:00,Sleep,186.0
2018-05-18 22:43:00,2018-05-18,22:43:00,Sleep,144.0
2018-05-19 02:45:00,2018-05-19,02:45:00,Sleep,122.0
2018-05-19 05:15:00,2018-05-19,05:15:00,Sleep,83.0
2018-05-19 10:30:00,2018-05-19,10:30:00,Sleep,30.0
2018-05-19 14:00:00,2018-05-19,14:00:00,Sleep,30.0
2018-05-19 17:43:00,2018-05-19,17:43:00,Sleep,23.0
2018-05-19 19:32:00,2018-05-19,19:32:00,Sleep,64.0
2018-05-19 20:56:00,2018-05-19,20:56:00,Sleep,236.0
2018-05-20 01:04:00,2018-05-20,01:04:00,Sleep,131.0
2018-05-20 03:36:00,2018-05-20,03:36:00,Sleep,135.0
2018-05-20 08:57:00,2018-05-20,08:57:00,Sleep,25.0
2018-05-20 13:10:00,2018-05-20,13:10:00,Sleep,85.0
2018-05-20 18:26:00,2018-05-20,18:26:00,Sleep,25.0
2018-05-20 19:03:00,2018-05-20,19:03:00,Sleep,54.0
2018-05-20 20:37:00,2018-05-20,20:37:00,Sleep,123.0
2018-05-20 23:23:00,2018-05-20,23:23:00,Sleep,164.0
2018-05-21 02:28:00,2018-05-21,02:28:00,Sleep,60.0
2018-05-21 03:41:00,2018-05-21,03:41:00,Sleep,64.0
2018-05-21 05:01:00,2018-05-21,05:01:00,Sleep,49.0
2018-05-21 13:30:00,2018-05-21,13:30:00,Sleep,30.0
2018-05-21 14:20:00,2018-05-21,14:20:00,Sleep,95.0
2018-05-21 18:52:00,2018-05-21,18:52:00,Sleep,144.0
2018-05-21 21:52:00,2018-05-21,21:52:00,Sleep,145.0
2018-05-22 00:50:00,2018-05-22,00:50:00,Sleep,110.0
2018-05-22 03:13:00,2018-05-22,03:13:00,Sleep,101.0
2018-05-22 05:16:00,2018-05-22,05:16:00,Sleep,60.0
2018-05-22 09:42:00,2018-05-22,09:42:00,Sleep,34.0
2018-05-22 14:17:00,2018-05-22,14:17:00,Sleep,27.0
2018-05-22 17:34:00,2018-05-22,17:34:00,Sleep,25.0
2018-05-22 18:08:00,2018-05-22,18:08:00,Sleep,194.0
2018-05-22 22:09:00,2018-05-22,22:09:00,Sleep,194.0
2018-05-23 01:33:00,2018-05-23,01:33:00,Sleep,94.0
2018-05-23 03:21:00,2018-05-23,03:21:00,Sleep,27.0
2018-05-23 04:05:00,2018-05-23,04:05:00,Sleep,62.0
2018-05-23 05:07:00,2018-05-23,05:07:00,Sleep,129.0
2018-05-23 10:15:00,2018-05-23,10:15:00,Sleep,24.0
2018-05-23 13:37:00,2018-05-23,13:37:00,Sleep,27.0
2018-05-23 16:00:00,2018-05-23,16:00:00,Sleep,45.0
2018-05-23 19:40:00,2018-05-23,19:40:00,Sleep,177.0
2018-05-24 01:46:00,2018-05-24,01:46:00,Sleep,108.0
2018-05-24 03:59:00,2018-05-24,03:59:00,Sleep,57.0
2018-05-24 05:03:00,2018-05-24,05:03:00,Sleep,87.0
2018-05-24 13:28:00,2018-05-24,13:28:00,Sleep,87.0
2018-05-24 17:02:00,2018-05-24,17:02:00,Sleep,28.0
2018-05-24 19:08:00,2018-05-24,19:08:00,Sleep,92.0
2018-05-24 20:59:00,2018-05-24,20:59:00,Sleep,118.0
2018-05-24 23:07:00,2018-05-24,23:07:00,Sleep,63.0
2018-05-25 00:19:00,2018-05-25,00:19:00,Sleep,78.0
2018-05-25 01:49:00,2018-05-25,01:49:00,Sleep,31.0
2018-05-25 02:54:00,2018-05-25,02:54:00,Sleep,145.0
2018-05-25 14:07:00,2018-05-25,14:07:00,Sleep,83.0
2018-05-25 18:53:00,2018-05-25,18:53:00,Sleep,30.0
2018-05-25 19:45:00,2018-05-25,19:45:00,Sleep,82.0
2018-05-25 21:18:00,2018-05-25,21:18:00,Sleep,105.0
2018-05-25 23:18:00,2018-05-25,23:18:00,Sleep,186.0
2018-05-26 02:34:00,2018-05-26,02:34:00,Sleep,156.0
2018-05-26 05:23:00,2018-05-26,05:23:00,Sleep,190.0
2018-05-26 12:55:00,2018-05-26,12:55:00,Sleep,40.0
2018-05-26 17:45:00,2018-05-26,17:45:00,Sleep,74.0
2018-05-26 19:06:00,2018-05-26,19:06:00,Sleep,62.0
2018-05-26 20:24:00,2018-05-26,20:24:00,Sleep,168.0
2018-05-26 23:24:00,2018-05-26,23:24:00,Sleep,124.0
2018-05-27 01:41:00,2018-05-27,01:41:00,Sleep,133.0
2018-05-27 04:35:00,2018-05-27,04:35:00,Sleep,189.0
2018-05-27 11:18:00,2018-05-27,11:18:00,Sleep,35.0
2018-05-27 14:39:00,2018-05-27,14:39:00,Sleep,70.0
2018-05-27 20:17:00,2018-05-27,20:17:00,Sleep,244.0
2018-05-28 00:37:00,2018-05-28,00:37:00,Sleep,111.0
2018-05-28 02:46:00,2018-05-28,02:46:00,Sleep,190.0
2018-05-28 11:34:00,2018-05-28,11:34:00,Sleep,37.0
2018-05-28 14:59:00,2018-05-28,14:59:00,Sleep,83.0
2018-05-28 18:55:00,2018-05-28,18:55:00,Sleep,40.0
2018-05-28 21:51:00,2018-05-28,21:51:00,Sleep,159.0
2018-05-29 00:40:00,2018-05-29,00:40:00,Sleep,148.0
2018-05-29 03:20:00,2018-05-29,03:20:00,Sleep,139.0
2018-05-29 08:47:00,2018-05-29,08:47:00,Sleep,94.0
2018-05-29 13:09:00,2018-05-29,13:09:00,Sleep,22.0
2018-05-29 16:32:00,2018-05-29,16:32:00,Sleep,60.0
2018-05-29 20:05:00,2018-05-29,20:05:00,Sleep,119.0
2018-05-29 22:14:00,2018-05-29,22:14:00,Sleep,199.0
2018-05-30 01:44:00,2018-05-30,01:44:00,Sleep,141.0
2018-05-30 04:16:00,2018-05-30,04:16:00,Sleep,145.0
2018-05-30 10:25:00,2018-05-30,10:25:00,Sleep,28.0
2018-05-30 15:06:00,2018-05-30,15:06:00,Sleep,34.0
2018-05-30 16:05:00,2018-05-30,16:05:00,Sleep,9.0
2018-05-30 18:45:00,2018-05-30,18:45:00,Sleep,47.0
2018-05-30 19:50:00,2018-05-30,19:50:00,Sleep,202.0
2018-05-30 23:40:00,2018-05-30,23:40:00,Sleep,83.0
2018-05-31 01:17:00,2018-05-31,01:17:00,Sleep,205.0
2018-05-31 04:59:00,2018-05-31,04:59:00,Sleep,101.0
2018-05-31 09:43:00,2018-05-31,09:43:00,Sleep,24.0
2018-05-31 20:15:00,2018-05-31,20:15:00,Sleep,501.0
2018-06-01 05:36:00,2018-06-01,05:36:00,Sleep,149.0
2018-06-01 10:35:00,2018-06-01,10:35:00,Sleep,38.0
2018-06-01 16:29:00,2018-06-01,16:29:00,Sleep,26.0
2018-06-01 19:16:00,2018-06-01,19:16:00,Sleep,38.0
2018-06-01 20:07:00,2018-06-01,20:07:00,Sleep,121.0
2018-06-01 22:33:00,2018-06-01,22:33:00,Sleep,150.0
2018-06-02 01:11:00,2018-06-02,01:11:00,Sleep,132.0
2018-06-02 03:56:00,2018-06-02,03:56:00,Sleep,132.0
2018-06-02 09:02:00,2018-06-02,09:02:00,Sleep,26.0
2018-06-02 12:56:00,2018-06-02,12:56:00,Sleep,48.0
2018-06-02 17:30:00,2018-06-02,17:30:00,Sleep,35.0
2018-06-02 19:54:00,2018-06-02,19:54:00,Sleep,59.0
2018-06-02 21:16:00,2018-06-02,21:16:00,Sleep,44.0
2018-06-02 22:12:00,2018-06-02,22:12:00,Sleep,153.0
2018-06-03 01:03:00,2018-06-03,01:03:00,Sleep,221.0
2018-06-03 04:47:00,2018-06-03,04:47:00,Sleep,117.0
2018-06-03 07:07:00,2018-06-03,07:07:00,Sleep,83.0
2018-06-03 13:07:00,2018-06-03,13:07:00,Sleep,67.0
2018-06-03 18:23:00,2018-06-03,18:23:00,Sleep,27.0
2018-06-03 19:15:00,2018-06-03,19:15:00,Sleep,213.0
2018-06-03 23:11:00,2018-06-03,23:11:00,Sleep,173.0
2018-06-04 02:19:00,2018-06-04,02:19:00,Sleep,140.0
2018-06-04 05:16:00,2018-06-04,05:16:00,Sleep,138.0
2018-06-04 12:31:00,2018-06-04,12:31:00,Sleep,26.0
2018-06-04 16:14:00,2018-06-04,16:14:00,Sleep,97.0
2018-06-04 20:21:00,2018-06-04,20:21:00,Sleep,141.0
2018-06-04 23:10:00,2018-06-04,23:10:00,Sleep,203.0
2018-06-05 02:48:00,2018-06-05,02:48:00,Sleep,35.0
2018-06-05 03:34:00,2018-06-05,03:34:00,Sleep,180.0
2018-06-05 08:40:00,2018-06-05,08:40:00,Sleep,102.0
2018-06-05 13:52:00,2018-06-05,13:52:00,Sleep,28.0
2018-06-05 18:32:00,2018-06-05,18:32:00,Sleep,28.0
2018-06-05 19:13:00,2018-06-05,19:13:00,Sleep,44.0
2018-06-05 20:20:00,2018-06-05,20:20:00,Sleep,33.0
2018-06-05 21:13:00,2018-06-05,21:13:00,Sleep,258.0
2018-06-06 03:48:00,2018-06-06,03:48:00,Sleep,176.0
2018-06-06 09:41:00,2018-06-06,09:41:00,Sleep,28.0
2018-06-06 14:47:00,2018-06-06,14:47:00,Sleep,22.0
2018-06-06 18:34:00,2018-06-06,18:34:00,Sleep,29.0
2018-06-06 19:14:00,2018-06-06,19:14:00,Sleep,411.0
2018-06-07 02:32:00,2018-06-07,02:32:00,Sleep,157.0
2018-06-07 18:00:00,2018-06-07,18:00:00,Sleep,29.0
2018-06-07 19:12:00,2018-06-07,19:12:00,Sleep,379.0
2018-06-08 01:53:00,2018-06-08,01:53:00,Sleep,173.0
2018-06-08 11:23:00,2018-06-08,11:23:00,Sleep,30.0
2018-06-08 12:20:00,2018-06-08,12:20:00,Sleep,25.0
2018-06-08 14:10:00,2018-06-08,14:10:00,Sleep,30.0
2018-06-08 18:31:00,2018-06-08,18:31:00,Sleep,28.0
2018-06-08 19:09:00,2018-06-08,19:09:00,Sleep,251.0
2018-06-08 23:46:00,2018-06-08,23:46:00,Sleep,246.0
2018-06-09 06:45:00,2018-06-09,06:45:00,Sleep,67.0
2018-06-09 12:15:00,2018-06-09,12:15:00,Sleep,25.0
2018-06-09 14:53:00,2018-06-09,14:53:00,Sleep,25.0
2018-06-09 18:11:00,2018-06-09,18:11:00,Sleep,198.0
2018-06-09 21:45:00,2018-06-09,21:45:00,Sleep,66.0
2018-06-09 23:23:00,2018-06-09,23:23:00,Sleep,32.0
2018-06-10 00:27:00,2018-06-10,00:27:00,Sleep,86.0
2018-06-10 02:07:00,2018-06-10,02:07:00,Sleep,49.0
2018-06-10 03:10:00,2018-06-10,03:10:00,Sleep,148.0
2018-06-10 05:49:00,2018-06-10,05:49:00,Sleep,52.0
2018-06-10 06:54:00,2018-06-10,06:54:00,Sleep,35.0
2018-06-10 11:25:00,2018-06-10,11:25:00,Sleep,21.0
2018-06-10 11:51:00,2018-06-10,11:51:00,Sleep,65.0
2018-06-10 16:28:00,2018-06-10,16:28:00,Sleep,24.0
2018-06-10 19:01:00,2018-06-10,19:01:00,Sleep,96.0
2018-06-10 20:48:00,2018-06-10,20:48:00,Sleep,124.0
2018-06-10 23:03:00,2018-06-10,23:03:00,Sleep,136.0
2018-06-11 01:40:00,2018-06-11,01:40:00,Sleep,50.0
2018-06-11 03:15:00,2018-06-11,03:15:00,Sleep,140.0
2018-06-11 05:58:00,2018-06-11,05:58:00,Sleep,116.0
2018-06-11 14:51:00,2018-06-11,14:51:00,Sleep,119.0
2018-06-11 19:09:00,2018-06-11,19:09:00,Sleep,117.0
2018-06-11 21:14:00,2018-06-11,21:14:00,Sleep,83.0
2018-06-11 22:57:00,2018-06-11,22:57:00,Sleep,75.0
2018-06-12 00:23:00,2018-06-12,00:23:00,Sleep,29.0
2018-06-12 02:43:00,2018-06-12,02:43:00,Sleep,237.0
2018-06-12 10:46:00,2018-06-12,10:46:00,Sleep,122.0
2018-06-12 16:50:00,2018-06-12,16:50:00,Sleep,19.0
2018-06-12 18:33:00,2018-06-12,18:33:00,Sleep,28.0
2018-06-12 19:27:00,2018-06-12,19:27:00,Sleep,196.0
2018-06-12 22:51:00,2018-06-12,22:51:00,Sleep,60.0
2018-06-13 00:42:00,2018-06-13,00:42:00,Sleep,86.0
2018-06-13 02:22:00,2018-06-13,02:22:00,Sleep,74.0
2018-06-13 03:46:00,2018-06-13,03:46:00,Sleep,222.0
2018-06-13 11:33:00,2018-06-13,11:33:00,Sleep,43.0
2018-06-13 15:06:00,2018-06-13,15:06:00,Sleep,34.0
2018-06-13 18:49:00,2018-06-13,18:49:00,Sleep,33.0
2018-06-13 19:37:00,2018-06-13,19:37:00,Sleep,177.0
2018-06-13 22:41:00,2018-06-13,22:41:00,Sleep,115.0
2018-06-14 00:48:00,2018-06-14,00:48:00,Sleep,139.0
2018-06-14 04:00:00,2018-06-14,04:00:00,Sleep,240.0
2018-06-14 11:13:00,2018-06-14,11:13:00,Sleep,192.0
2018-06-14 18:40:00,2018-06-14,18:40:00,Sleep,84.0
2018-06-14 20:17:00,2018-06-14,20:17:00,Sleep,68.0
2018-06-14 21:38:00,2018-06-14,21:38:00,Sleep,145.0
2018-06-15 00:25:00,2018-06-15,00:25:00,Sleep,72.0
2018-06-15 01:46:00,2018-06-15,01:46:00,Sleep,174.0
2018-06-15 05:59:00,2018-06-15,05:59:00,Sleep,124.0
2018-06-15 11:10:00,2018-06-15,11:10:00,Sleep,156.0
2018-06-15 17:23:00,2018-06-15,17:23:00,Sleep,66.0
2018-06-15 18:55:00,2018-06-15,18:55:00,Sleep,214.0
2018-06-15 22:56:00,2018-06-15,22:56:00,Sleep,203.0
2018-06-16 03:30:00,2018-06-16,03:30:00,Sleep,159.0
2018-06-16 09:46:00,2018-06-16,09:46:00,Sleep,114.0
2018-06-16 14:55:00,2018-06-16,14:55:00,Sleep,115.0
2018-06-16 19:36:00,2018-06-16,19:36:00,Sleep,145.0
2018-06-17 00:51:00,2018-06-17,00:51:00,Sleep,79.0
2018-06-17 02:58:00,2018-06-17,02:58:00,Sleep,275.0
2018-06-17 10:10:00,2018-06-17,10:10:00,Sleep,27.0
2018-06-17 14:43:00,2018-06-17,14:43:00,Sleep,34.0
2018-06-17 15:26:00,2018-06-17,15:26:00,Sleep,89.0
2018-06-17 19:50:00,2018-06-17,19:50:00,Sleep,72.0
