,Date,Time,Finish,Duration
2018-08-19 23:25:00,2018-08-19,23:25:00,2018-08-20 02:30:00,185.0
2018-08-20 04:46:00,2018-08-20,04:46:00,2018-08-20 07:44:00,178.0
2018-08-20 14:31:00,2018-08-20,14:31:00,2018-08-20 17:05:00,154.0
2018-08-20 20:23:00,2018-08-20,20:23:00,2018-08-20 21:25:00,62.0
2018-08-20 21:32:00,2018-08-20,21:32:00,2018-08-21 01:50:00,258.0
2018-08-21 02:07:00,2018-08-21,02:07:00,2018-08-21 05:11:00,184.0
2018-08-21 05:31:00,2018-08-21,05:31:00,2018-08-21 07:04:00,93.0
2018-08-21 11:49:00,2018-08-21,11:49:00,2018-08-21 13:05:00,76.0
2018-08-21 18:39:00,2018-08-21,18:39:00,2018-08-21 22:29:00,230.0
2018-08-21 22:49:00,2018-08-21,22:49:00,2018-08-21 23:35:00,46.0
2018-08-21 23:50:00,2018-08-21,23:50:00,2018-08-22 04:02:00,252.0
2018-08-22 04:34:00,2018-08-22,04:34:00,2018-08-22 07:54:00,200.0
2018-08-22 13:07:00,2018-08-22,13:07:00,2018-08-22 13:31:00,24.0
2018-08-22 16:08:00,2018-08-22,16:08:00,2018-08-22 16:43:00,35.0
2018-08-22 18:49:00,2018-08-22,18:49:00,2018-08-22 21:34:00,165.0
2018-08-22 21:45:00,2018-08-22,21:45:00,2018-08-22 22:57:00,72.0
2018-08-22 23:16:00,2018-08-22,23:16:00,2018-08-23 00:34:00,78.0
2018-08-23 01:10:00,2018-08-23,01:10:00,2018-08-23 04:23:00,193.0
2018-08-23 04:36:00,2018-08-23,04:36:00,2018-08-23 06:48:00,132.0
2018-08-23 10:05:00,2018-08-23,10:05:00,2018-08-23 10:24:00,19.0
2018-08-23 14:10:00,2018-08-23,14:10:00,2018-08-23 14:40:00,30.0
2018-08-23 17:50:00,2018-08-23,17:50:00,2018-08-23 18:05:00,15.0
2018-08-23 19:39:00,2018-08-23,19:39:00,2018-08-23 21:21:00,102.0
2018-08-23 21:50:00,2018-08-23,21:50:00,2018-08-24 02:12:00,262.0
2018-08-24 02:31:00,2018-08-24,02:31:00,2018-08-24 04:56:00,145.0
2018-08-24 05:07:00,2018-08-24,05:07:00,2018-08-24 07:12:00,125.0
2018-08-24 12:15:00,2018-08-24,12:15:00,2018-08-24 12:45:00,30.0
2018-08-24 15:45:00,2018-08-24,15:45:00,2018-08-24 17:03:00,78.0
2018-08-24 20:15:00,2018-08-24,20:15:00,2018-08-25 01:43:00,328.0
2018-08-25 02:09:00,2018-08-25,02:09:00,2018-08-25 07:04:00,295.0
2018-08-25 11:46:00,2018-08-25,11:46:00,2018-08-25 12:28:00,42.0
2018-08-25 18:18:00,2018-08-25,18:18:00,2018-08-25 20:29:00,131.0
2018-08-25 20:38:00,2018-08-25,20:38:00,2018-08-25 22:03:00,85.0
2018-08-25 22:39:00,2018-08-25,22:39:00,2018-08-26 01:43:00,184.0
2018-08-26 03:20:00,2018-08-26,03:20:00,2018-08-26 08:21:00,301.0
2018-08-26 12:22:00,2018-08-26,12:22:00,2018-08-26 15:05:00,163.0
2018-08-26 19:06:00,2018-08-26,19:06:00,2018-08-26 22:41:00,215.0
2018-08-26 23:04:00,2018-08-26,23:04:00,2018-08-27 01:45:00,161.0
2018-08-27 02:56:00,2018-08-27,02:56:00,2018-08-27 07:33:00,277.0
2018-08-27 11:02:00,2018-08-27,11:02:00,2018-08-27 13:16:00,134.0
2018-08-27 18:15:00,2018-08-27,18:15:00,2018-08-27 20:12:00,117.0
2018-08-27 20:22:00,2018-08-27,20:22:00,2018-08-27 21:53:00,91.0
2018-08-27 22:17:00,2018-08-27,22:17:00,2018-08-28 00:58:00,161.0
2018-08-28 02:14:00,2018-08-28,02:14:00,2018-08-28 04:30:00,136.0
2018-08-28 05:12:00,2018-08-28,05:12:00,2018-08-28 06:10:00,58.0
2018-08-28 09:50:00,2018-08-28,09:50:00,2018-08-28 10:52:00,62.0
2018-08-28 13:42:00,2018-08-28,13:42:00,2018-08-28 14:17:00,35.0
2018-08-28 18:34:00,2018-08-28,18:34:00,2018-08-29 00:41:00,367.0
2018-08-29 01:03:00,2018-08-29,01:03:00,2018-08-29 03:01:00,118.0
2018-08-29 03:22:00,2018-08-29,03:22:00,2018-08-29 05:36:00,134.0
2018-08-29 11:15:00,2018-08-29,11:15:00,2018-08-29 12:20:00,65.0
2018-08-29 18:15:00,2018-08-29,18:15:00,2018-08-29 18:50:00,35.0
2018-08-29 19:18:00,2018-08-29,19:18:00,2018-08-29 22:53:00,215.0
2018-08-29 23:19:00,2018-08-29,23:19:00,2018-08-30 02:19:00,180.0
2018-08-30 03:48:00,2018-08-30,03:48:00,2018-08-30 07:20:00,212.0
2018-08-30 12:00:00,2018-08-30,12:00:00,2018-08-30 12:20:00,20.0
2018-08-30 19:29:00,2018-08-30,19:29:00,2018-08-30 21:11:00,102.0
2018-08-30 21:20:00,2018-08-30,21:20:00,2018-08-31 01:32:00,252.0
2018-08-31 01:49:00,2018-08-31,01:49:00,2018-08-31 04:16:00,147.0
2018-08-31 04:35:00,2018-08-31,04:35:00,2018-08-31 06:37:00,122.0
2018-08-31 11:00:00,2018-08-31,11:00:00,2018-08-31 11:29:00,29.0
2018-08-31 15:02:00,2018-08-31,15:02:00,2018-08-31 16:47:00,105.0
2018-08-31 19:34:00,2018-08-31,19:34:00,2018-09-01 01:19:00,345.0
2018-09-01 01:42:00,2018-09-01,01:42:00,2018-09-01 05:11:00,209.0
2018-09-01 09:15:00,2018-09-01,09:15:00,2018-09-01 09:50:00,35.0
2018-09-01 13:50:00,2018-09-01,13:50:00,2018-09-01 15:18:00,88.0
2018-09-01 19:14:00,2018-09-01,19:14:00,2018-09-01 23:05:00,231.0
2018-09-01 23:33:00,2018-09-01,23:33:00,2018-09-02 03:04:00,211.0
2018-09-02 03:25:00,2018-09-02,03:25:00,2018-09-02 06:42:00,197.0
2018-09-02 12:55:00,2018-09-02,12:55:00,2018-09-02 13:35:00,40.0
2018-09-02 18:50:00,2018-09-02,18:50:00,2018-09-02 23:40:00,290.0
2018-09-02 23:53:00,2018-09-02,23:53:00,2018-09-03 03:38:00,225.0
2018-09-03 04:02:00,2018-09-03,04:02:00,2018-09-03 06:47:00,165.0
2018-09-03 11:08:00,2018-09-03,11:08:00,2018-09-03 13:09:00,121.0
2018-09-03 18:32:00,2018-09-03,18:32:00,2018-09-04 00:03:00,331.0
2018-09-04 00:13:00,2018-09-04,00:13:00,2018-09-04 03:11:00,178.0
2018-09-04 04:05:00,2018-09-04,04:05:00,2018-09-04 07:50:00,225.0
2018-09-04 11:07:00,2018-09-04,11:07:00,2018-09-04 11:50:00,43.0
2018-09-04 13:02:00,2018-09-04,13:02:00,2018-09-04 13:37:00,35.0
2018-09-04 15:48:00,2018-09-04,15:48:00,2018-09-04 16:45:00,57.0
2018-09-04 18:27:00,2018-09-04,18:27:00,2018-09-04 22:28:00,241.0
2018-09-04 22:30:00,2018-09-04,22:30:00,2018-09-04 23:30:00,60.0
2018-09-04 23:45:00,2018-09-04,23:45:00,2018-09-05 05:08:00,323.0
2018-09-05 06:02:00,2018-09-05,06:02:00,2018-09-05 07:03:00,61.0
2018-09-05 11:00:00,2018-09-05,11:00:00,2018-09-05 11:30:00,30.0
2018-09-05 13:49:00,2018-09-05,13:49:00,2018-09-05 15:07:00,78.0
2018-09-05 18:23:00,2018-09-05,18:23:00,2018-09-05 22:42:00,259.0
2018-09-05 22:52:00,2018-09-05,22:52:00,2018-09-06 06:34:00,462.0
2018-09-06 11:24:00,2018-09-06,11:24:00,2018-09-06 12:09:00,45.0
2018-09-06 14:45:00,2018-09-06,14:45:00,2018-09-06 16:00:00,75.0
2018-09-06 18:35:00,2018-09-06,18:35:00,2018-09-06 21:39:00,184.0
2018-09-06 21:46:00,2018-09-06,21:46:00,2018-09-06 23:58:00,132.0
2018-09-07 00:17:00,2018-09-07,00:17:00,2018-09-07 02:02:00,105.0
2018-09-07 02:12:00,2018-09-07,02:12:00,2018-09-07 07:45:00,333.0
2018-09-07 11:57:00,2018-09-07,11:57:00,2018-09-07 12:26:00,29.0
2018-09-07 19:50:00,2018-09-07,19:50:00,2018-09-07 23:48:00,238.0
2018-09-08 00:09:00,2018-09-08,00:09:00,2018-09-08 03:32:00,203.0
2018-09-08 03:49:00,2018-09-08,03:49:00,2018-09-08 06:50:00,181.0
2018-09-08 12:43:00,2018-09-08,12:43:00,2018-09-08 15:55:00,192.0
2018-09-08 19:49:00,2018-09-08,19:49:00,2018-09-08 23:05:00,196.0
2018-09-08 23:26:00,2018-09-08,23:26:00,2018-09-09 03:05:00,219.0
2018-09-09 03:19:00,2018-09-09,03:19:00,2018-09-09 06:01:00,162.0
2018-09-09 10:00:00,2018-09-09,10:00:00,2018-09-09 10:30:00,30.0
2018-09-09 18:39:00,2018-09-09,18:39:00,2018-09-09 22:40:00,241.0
2018-09-09 22:54:00,2018-09-09,22:54:00,2018-09-10 00:55:00,121.0
2018-09-10 01:14:00,2018-09-10,01:14:00,2018-09-10 02:34:00,80.0
2018-09-10 02:48:00,2018-09-10,02:48:00,2018-09-10 03:18:00,30.0
2018-09-10 04:40:00,2018-09-10,04:40:00,2018-09-10 08:00:00,200.0
2018-09-10 12:34:00,2018-09-10,12:34:00,2018-09-10 14:18:00,104.0
2018-09-10 18:36:00,2018-09-10,18:36:00,2018-09-10 21:41:00,185.0
2018-09-10 22:15:00,2018-09-10,22:15:00,2018-09-11 02:02:00,227.0
2018-09-11 02:09:00,2018-09-11,02:09:00,2018-09-11 06:26:00,257.0
2018-09-11 09:35:00,2018-09-11,09:35:00,2018-09-11 10:32:00,57.0
2018-09-11 13:34:00,2018-09-11,13:34:00,2018-09-11 14:16:00,42.0
2018-09-11 15:10:00,2018-09-11,15:10:00,2018-09-11 15:45:00,35.0
2018-09-11 18:46:00,2018-09-11,18:46:00,2018-09-12 02:12:00,446.0
2018-09-12 02:29:00,2018-09-12,02:29:00,2018-09-12 06:23:00,234.0
2018-09-12 11:10:00,2018-09-12,11:10:00,2018-09-12 13:26:00,136.0
2018-09-12 18:37:00,2018-09-12,18:37:00,2018-09-12 22:38:00,241.0
2018-09-12 22:55:00,2018-09-12,22:55:00,2018-09-13 01:26:00,151.0
2018-09-13 01:37:00,2018-09-13,01:37:00,2018-09-13 03:35:00,118.0
2018-09-13 04:35:00,2018-09-13,04:35:00,2018-09-13 06:59:00,144.0
2018-09-13 13:45:00,2018-09-13,13:45:00,2018-09-13 15:39:00,114.0
2018-09-13 18:55:00,2018-09-13,18:55:00,2018-09-14 01:01:00,366.0
2018-09-14 01:18:00,2018-09-14,01:18:00,2018-09-14 01:58:00,40.0
2018-09-14 02:31:00,2018-09-14,02:31:00,2018-09-14 05:48:00,197.0
2018-09-14 12:05:00,2018-09-14,12:05:00,2018-09-14 12:42:00,37.0
2018-09-14 18:17:00,2018-09-14,18:17:00,2018-09-14 22:37:00,260.0
2018-09-14 22:50:00,2018-09-14,22:50:00,2018-09-15 01:23:00,153.0
2018-09-15 02:18:00,2018-09-15,02:18:00,2018-09-15 06:26:00,248.0
2018-09-15 11:20:00,2018-09-15,11:20:00,2018-09-15 11:55:00,35.0
2018-09-15 14:40:00,2018-09-15,14:40:00,2018-09-15 16:16:00,96.0
2018-09-15 19:23:00,2018-09-15,19:23:00,2018-09-15 23:13:00,230.0
2018-09-15 23:29:00,2018-09-15,23:29:00,2018-09-16 01:18:00,109.0
2018-09-16 01:40:00,2018-09-16,01:40:00,2018-09-16 07:13:00,333.0
2018-09-16 10:15:00,2018-09-16,10:15:00,2018-09-16 10:45:00,30.0
2018-09-16 16:44:00,2018-09-16,16:44:00,2018-09-16 19:15:00,151.0
2018-09-16 19:26:00,2018-09-16,19:26:00,2018-09-16 23:07:00,221.0
2018-09-16 23:29:00,2018-09-16,23:29:00,2018-09-17 02:39:00,190.0
2018-09-17 04:03:00,2018-09-17,04:03:00,2018-09-17 06:47:00,164.0
2018-09-17 10:10:00,2018-09-17,10:10:00,2018-09-17 10:49:00,39.0
2018-09-17 14:23:00,2018-09-17,14:23:00,2018-09-17 16:10:00,107.0
2018-09-17 19:59:00,2018-09-17,19:59:00,2018-09-18 00:08:00,249.0
2018-09-18 00:43:00,2018-09-18,00:43:00,2018-09-18 03:42:00,179.0
2018-09-18 04:01:00,2018-09-18,04:01:00,2018-09-18 06:47:00,166.0
2018-09-18 10:23:00,2018-09-18,10:23:00,2018-09-18 13:10:00,167.0
2018-09-18 18:53:00,2018-09-18,18:53:00,2018-09-18 22:50:00,237.0
