,Date,Time,Finish,Duration
2015-07-09 14:17:00,2015-07-09,14:17:00,2015-07-09 14:42:00,25.0
2015-07-09 16:58:00,2015-07-09,16:58:00,2015-07-09 17:30:00,32.0
2015-07-09 19:13:00,2015-07-09,19:13:00,2015-07-09 22:13:00,180.0
2015-07-09 22:25:00,2015-07-09,22:25:00,2015-07-10 02:03:00,218.0
2015-07-10 02:46:00,2015-07-10,02:46:00,2015-07-10 06:59:00,253.0
2015-07-10 09:46:00,2015-07-10,09:46:00,2015-07-10 10:22:00,36.0
2015-07-10 13:37:00,2015-07-10,13:37:00,2015-07-10 14:00:00,23.0
2015-07-10 14:13:00,2015-07-10,14:13:00,2015-07-10 15:35:00,82.0
2015-07-10 18:35:00,2015-07-10,18:35:00,2015-07-10 22:15:00,220.0
2015-07-10 23:30:00,2015-07-10,23:30:00,2015-07-11 02:30:00,180.0
2015-07-11 02:56:00,2015-07-11,02:56:00,2015-07-11 08:05:00,309.0
2015-07-11 10:34:00,2015-07-11,10:34:00,2015-07-11 11:04:00,30.0
2015-07-11 13:43:00,2015-07-11,13:43:00,2015-07-11 14:18:00,35.0
2015-07-11 18:40:00,2015-07-11,18:40:00,2015-07-12 00:46:00,366.0
2015-07-12 01:30:00,2015-07-12,01:30:00,2015-07-12 06:28:00,298.0
2015-07-12 08:52:00,2015-07-12,08:52:00,2015-07-12 09:26:00,34.0
2015-07-12 12:15:00,2015-07-12,12:15:00,2015-07-12 12:38:00,23.0
2015-07-12 15:11:00,2015-07-12,15:11:00,2015-07-12 15:45:00,34.0
2015-07-12 18:07:00,2015-07-12,18:07:00,2015-07-12 20:50:00,163.0
2015-07-12 21:15:00,2015-07-12,21:15:00,2015-07-12 22:55:00,100.0
2015-07-12 23:07:00,2015-07-12,23:07:00,2015-07-13 00:17:00,70.0
2015-07-13 00:41:00,2015-07-13,00:41:00,2015-07-13 06:09:00,328.0
2015-07-13 08:45:00,2015-07-13,08:45:00,2015-07-13 09:17:00,32.0
2015-07-13 12:10:00,2015-07-13,12:10:00,2015-07-13 12:39:00,29.0
2015-07-13 13:25:00,2015-07-13,13:25:00,2015-07-13 13:54:00,29.0
2015-07-13 16:09:00,2015-07-13,16:09:00,2015-07-13 16:39:00,30.0
2015-07-13 18:34:00,2015-07-13,18:34:00,2015-07-14 00:27:00,353.0
2015-07-14 00:50:00,2015-07-14,00:50:00,2015-07-14 02:49:00,119.0
2015-07-14 03:30:00,2015-07-14,03:30:00,2015-07-14 07:20:00,230.0
2015-07-14 10:03:00,2015-07-14,10:03:00,2015-07-14 10:26:00,23.0
2015-07-14 11:30:00,2015-07-14,11:30:00,2015-07-14 12:09:00,39.0
2015-07-14 14:50:00,2015-07-14,14:50:00,2015-07-14 15:18:00,28.0
2015-07-14 18:34:00,2015-07-14,18:34:00,2015-07-14 23:02:00,268.0
2015-07-14 23:44:00,2015-07-14,23:44:00,2015-07-15 02:48:00,184.0
2015-07-15 03:22:00,2015-07-15,03:22:00,2015-07-15 06:07:00,165.0
2015-07-15 08:31:00,2015-07-15,08:31:00,2015-07-15 09:00:00,29.0
2015-07-15 13:10:00,2015-07-15,13:10:00,2015-07-15 14:35:00,85.0
2015-07-15 16:39:00,2015-07-15,16:39:00,2015-07-15 17:02:00,23.0
2015-07-15 19:03:00,2015-07-15,19:03:00,2015-07-15 22:39:00,216.0
2015-07-15 23:12:00,2015-07-15,23:12:00,2015-07-16 01:44:00,152.0
2015-07-16 02:29:00,2015-07-16,02:29:00,2015-07-16 06:54:00,265.0
2015-07-16 09:51:00,2015-07-16,09:51:00,2015-07-16 10:18:00,27.0
2015-07-16 13:06:00,2015-07-16,13:06:00,2015-07-16 13:45:00,39.0
2015-07-16 16:39:00,2015-07-16,16:39:00,2015-07-16 17:09:00,30.0
2015-07-16 17:53:00,2015-07-16,17:53:00,2015-07-16 18:04:00,11.0
2015-07-16 19:08:00,2015-07-16,19:08:00,2015-07-16 20:33:00,85.0
2015-07-16 20:51:00,2015-07-16,20:51:00,2015-07-16 23:43:00,172.0
2015-07-17 00:01:00,2015-07-17,00:01:00,2015-07-17 01:24:00,83.0
2015-07-17 01:31:00,2015-07-17,01:31:00,2015-07-17 02:17:00,46.0
2015-07-17 02:31:00,2015-07-17,02:31:00,2015-07-17 03:27:00,56.0
2015-07-17 04:10:00,2015-07-17,04:10:00,2015-07-17 06:40:00,150.0
2015-07-17 09:28:00,2015-07-17,09:28:00,2015-07-17 09:59:00,31.0
2015-07-17 12:48:00,2015-07-17,12:48:00,2015-07-17 13:21:00,33.0
2015-07-17 16:23:00,2015-07-17,16:23:00,2015-07-17 17:01:00,38.0
2015-07-17 18:54:00,2015-07-17,18:54:00,2015-07-17 19:39:00,45.0
2015-07-17 19:55:00,2015-07-17,19:55:00,2015-07-18 01:00:00,305.0
2015-07-18 01:16:00,2015-07-18,01:16:00,2015-07-18 04:07:00,171.0
2015-07-18 05:01:00,2015-07-18,05:01:00,2015-07-18 07:25:00,144.0
2015-07-18 10:49:00,2015-07-18,10:49:00,2015-07-18 11:18:00,29.0
2015-07-18 13:50:00,2015-07-18,13:50:00,2015-07-18 14:55:00,65.0
2015-07-18 18:19:00,2015-07-18,18:19:00,2015-07-18 19:56:00,97.0
2015-07-18 20:14:00,2015-07-18,20:14:00,2015-07-18 22:17:00,123.0
2015-07-18 22:36:00,2015-07-18,22:36:00,2015-07-19 02:31:00,235.0
2015-07-19 03:14:00,2015-07-19,03:14:00,2015-07-19 05:11:00,117.0
2015-07-19 05:25:00,2015-07-19,05:25:00,2015-07-19 08:42:00,197.0
2015-07-19 15:38:00,2015-07-19,15:38:00,2015-07-19 16:17:00,39.0
2015-07-19 18:30:00,2015-07-19,18:30:00,2015-07-19 23:09:00,279.0
2015-07-19 23:28:00,2015-07-19,23:28:00,2015-07-20 02:50:00,202.0
2015-07-20 03:23:00,2015-07-20,03:23:00,2015-07-20 06:37:00,194.0
2015-07-20 09:06:00,2015-07-20,09:06:00,2015-07-20 09:42:00,36.0
2015-07-20 13:24:00,2015-07-20,13:24:00,2015-07-20 13:54:00,30.0
2015-07-20 15:53:00,2015-07-20,15:53:00,2015-07-20 16:19:00,26.0
2015-07-20 18:40:00,2015-07-20,18:40:00,2015-07-21 02:05:00,445.0
2015-07-21 02:40:00,2015-07-21,02:40:00,2015-07-21 06:14:00,214.0
2015-07-21 08:59:00,2015-07-21,08:59:00,2015-07-21 10:02:00,63.0
2015-07-21 12:36:00,2015-07-21,12:36:00,2015-07-21 13:04:00,28.0
2015-07-21 15:55:00,2015-07-21,15:55:00,2015-07-21 16:29:00,34.0
2015-07-21 18:10:00,2015-07-21,18:10:00,2015-07-21 22:13:00,243.0
2015-07-21 22:34:00,2015-07-21,22:34:00,2015-07-22 01:35:00,181.0
2015-07-22 02:18:00,2015-07-22,02:18:00,2015-07-22 04:55:00,157.0
2015-07-22 05:11:00,2015-07-22,05:11:00,2015-07-22 07:24:00,133.0
2015-07-22 09:48:00,2015-07-22,09:48:00,2015-07-22 11:00:00,72.0
2015-07-22 13:50:00,2015-07-22,13:50:00,2015-07-22 14:46:00,56.0
2015-07-22 17:02:00,2015-07-22,17:02:00,2015-07-22 17:29:00,27.0
2015-07-22 18:43:00,2015-07-22,18:43:00,2015-07-22 22:22:00,219.0
2015-07-22 23:20:00,2015-07-22,23:20:00,2015-07-23 03:01:00,221.0
2015-07-23 03:37:00,2015-07-23,03:37:00,2015-07-23 07:15:00,218.0
2015-07-23 10:09:00,2015-07-23,10:09:00,2015-07-23 11:09:00,60.0
2015-07-23 14:30:00,2015-07-23,14:30:00,2015-07-23 15:00:00,30.0
2015-07-23 18:43:00,2015-07-23,18:43:00,2015-07-23 22:16:00,213.0
2015-07-23 22:45:00,2015-07-23,22:45:00,2015-07-24 02:43:00,238.0
2015-07-24 03:33:00,2015-07-24,03:33:00,2015-07-24 07:36:00,243.0
2015-07-24 10:37:00,2015-07-24,10:37:00,2015-07-24 11:00:00,23.0
2015-07-24 13:18:00,2015-07-24,13:18:00,2015-07-24 13:43:00,25.0
2015-07-24 16:08:00,2015-07-24,16:08:00,2015-07-24 16:48:00,40.0
2015-07-24 18:24:00,2015-07-24,18:24:00,2015-07-24 22:18:00,234.0
2015-07-24 22:38:00,2015-07-24,22:38:00,2015-07-25 02:39:00,241.0
2015-07-25 03:30:00,2015-07-25,03:30:00,2015-07-25 06:45:00,195.0
2015-07-25 10:04:00,2015-07-25,10:04:00,2015-07-25 10:34:00,30.0
2015-07-25 13:59:00,2015-07-25,13:59:00,2015-07-25 15:17:00,78.0
2015-07-25 18:21:00,2015-07-25,18:21:00,2015-07-25 20:31:00,130.0
2015-07-25 21:10:00,2015-07-25,21:10:00,2015-07-25 22:58:00,108.0
2015-07-25 23:17:00,2015-07-25,23:17:00,2015-07-26 00:32:00,75.0
2015-07-26 00:57:00,2015-07-26,00:57:00,2015-07-26 03:59:00,182.0
2015-07-26 04:30:00,2015-07-26,04:30:00,2015-07-26 06:10:00,100.0
2015-07-26 08:34:00,2015-07-26,08:34:00,2015-07-26 09:40:00,66.0
2015-07-26 14:47:00,2015-07-26,14:47:00,2015-07-26 15:08:00,21.0
2015-07-26 18:14:00,2015-07-26,18:14:00,2015-07-26 21:40:00,206.0
2015-07-26 23:00:00,2015-07-26,23:00:00,2015-07-27 02:50:00,230.0
2015-07-27 03:24:00,2015-07-27,03:24:00,2015-07-27 06:52:00,208.0
2015-07-27 10:52:00,2015-07-27,10:52:00,2015-07-27 11:33:00,41.0
2015-07-27 15:31:00,2015-07-27,15:31:00,2015-07-27 15:54:00,23.0
2015-07-27 18:37:00,2015-07-27,18:37:00,2015-07-27 23:38:00,301.0
2015-07-28 00:01:00,2015-07-28,00:01:00,2015-07-28 03:12:00,191.0
2015-07-28 03:50:00,2015-07-28,03:50:00,2015-07-28 07:07:00,197.0
2015-07-28 12:23:00,2015-07-28,12:23:00,2015-07-28 12:43:00,20.0
2015-07-28 14:52:00,2015-07-28,14:52:00,2015-07-28 15:24:00,32.0
2015-07-28 17:46:00,2015-07-28,17:46:00,2015-07-29 02:20:00,514.0
2015-07-29 03:44:00,2015-07-29,03:44:00,2015-07-29 06:22:00,158.0
2015-07-29 09:08:00,2015-07-29,09:08:00,2015-07-29 09:34:00,26.0
2015-07-29 11:52:00,2015-07-29,11:52:00,2015-07-29 13:05:00,73.0
2015-07-29 15:51:00,2015-07-29,15:51:00,2015-07-29 16:18:00,27.0
2015-07-29 18:30:00,2015-07-29,18:30:00,2015-07-30 00:10:00,340.0
2015-07-30 00:52:00,2015-07-30,00:52:00,2015-07-30 05:29:00,277.0
2015-07-30 08:53:00,2015-07-30,08:53:00,2015-07-30 09:41:00,48.0
2015-07-30 15:18:00,2015-07-30,15:18:00,2015-07-30 15:58:00,40.0
2015-07-30 18:09:00,2015-07-30,18:09:00,2015-07-30 23:40:00,331.0
2015-07-31 00:08:00,2015-07-31,00:08:00,2015-07-31 04:06:00,238.0
2015-07-31 04:26:00,2015-07-31,04:26:00,2015-07-31 06:29:00,123.0
2015-07-31 09:17:00,2015-07-31,09:17:00,2015-07-31 09:36:00,19.0
2015-07-31 11:38:00,2015-07-31,11:38:00,2015-07-31 12:06:00,28.0
2015-07-31 14:46:00,2015-07-31,14:46:00,2015-07-31 15:17:00,31.0
2015-07-31 18:06:00,2015-07-31,18:06:00,2015-07-31 22:42:00,276.0
2015-07-31 22:58:00,2015-07-31,22:58:00,2015-08-01 04:32:00,334.0
2015-08-01 05:06:00,2015-08-01,05:06:00,2015-08-01 07:25:00,139.0
2015-08-01 12:57:00,2015-08-01,12:57:00,2015-08-01 13:42:00,45.0
2015-08-01 16:14:00,2015-08-01,16:14:00,2015-08-01 16:37:00,23.0
2015-08-01 18:20:00,2015-08-01,18:20:00,2015-08-02 02:15:00,475.0
2015-08-02 02:53:00,2015-08-02,02:53:00,2015-08-02 06:53:00,240.0
2015-08-02 09:09:00,2015-08-02,09:09:00,2015-08-02 09:38:00,29.0
2015-08-02 11:55:00,2015-08-02,11:55:00,2015-08-02 12:53:00,58.0
2015-08-02 15:50:00,2015-08-02,15:50:00,2015-08-02 16:38:00,48.0
2015-08-02 18:57:00,2015-08-02,18:57:00,2015-08-03 01:29:00,392.0
2015-08-03 02:02:00,2015-08-03,02:02:00,2015-08-03 05:30:00,208.0
2015-08-03 07:45:00,2015-08-03,07:45:00,2015-08-03 08:18:00,33.0
2015-08-03 11:06:00,2015-08-03,11:06:00,2015-08-03 11:33:00,27.0
2015-08-03 14:40:00,2015-08-03,14:40:00,2015-08-03 15:08:00,28.0
2015-08-03 18:06:00,2015-08-03,18:06:00,2015-08-04 01:21:00,435.0
2015-08-04 02:02:00,2015-08-04,02:02:00,2015-08-04 06:20:00,258.0
2015-08-04 09:21:00,2015-08-04,09:21:00,2015-08-04 09:54:00,33.0
2015-08-04 12:29:00,2015-08-04,12:29:00,2015-08-04 13:33:00,64.0
2015-08-04 16:01:00,2015-08-04,16:01:00,2015-08-04 16:29:00,28.0
2015-08-04 18:32:00,2015-08-04,18:32:00,2015-08-05 02:56:00,504.0
2015-08-05 03:36:00,2015-08-05,03:36:00,2015-08-05 06:15:00,159.0
2015-08-05 08:50:00,2015-08-05,08:50:00,2015-08-05 09:17:00,27.0
2015-08-05 11:56:00,2015-08-05,11:56:00,2015-08-05 13:05:00,69.0
2015-08-05 15:30:00,2015-08-05,15:30:00,2015-08-05 16:02:00,32.0
2015-08-05 18:30:00,2015-08-05,18:30:00,2015-08-05 21:20:00,170.0
2015-08-05 21:35:00,2015-08-05,21:35:00,2015-08-06 02:36:00,301.0
2015-08-06 03:20:00,2015-08-06,03:20:00,2015-08-06 05:59:00,159.0
2015-08-06 08:34:00,2015-08-06,08:34:00,2015-08-06 09:02:00,28.0
2015-08-06 11:28:00,2015-08-06,11:28:00,2015-08-06 12:00:00,32.0
2015-08-06 12:54:00,2015-08-06,12:54:00,2015-08-06 13:14:00,20.0
2015-08-06 15:53:00,2015-08-06,15:53:00,2015-08-06 16:22:00,29.0
2015-08-06 18:33:00,2015-08-06,18:33:00,2015-08-06 22:29:00,236.0
2015-08-06 23:39:00,2015-08-06,23:39:00,2015-08-07 07:05:00,446.0
2015-08-07 09:30:00,2015-08-07,09:30:00,2015-08-07 09:55:00,25.0
2015-08-07 12:33:00,2015-08-07,12:33:00,2015-08-07 14:35:00,122.0
2015-08-07 18:38:00,2015-08-07,18:38:00,2015-08-08 01:03:00,385.0
2015-08-08 01:45:00,2015-08-08,01:45:00,2015-08-08 04:55:00,190.0
2015-08-08 06:15:00,2015-08-08,06:15:00,2015-08-08 07:05:00,50.0
2015-08-08 11:49:00,2015-08-08,11:49:00,2015-08-08 12:05:00,16.0
2015-08-08 13:56:00,2015-08-08,13:56:00,2015-08-08 15:51:00,115.0
2015-08-08 19:00:00,2015-08-08,19:00:00,2015-08-08 21:29:00,149.0
2015-08-08 21:57:00,2015-08-08,21:57:00,2015-08-09 03:42:00,345.0
2015-08-09 04:29:00,2015-08-09,04:29:00,2015-08-09 07:23:00,174.0
2015-08-09 11:09:00,2015-08-09,11:09:00,2015-08-09 11:41:00,32.0
2015-08-09 14:53:00,2015-08-09,14:53:00,2015-08-09 16:02:00,69.0
2015-08-09 18:37:00,2015-08-09,18:37:00,2015-08-09 22:20:00,223.0
2015-08-09 22:48:00,2015-08-09,22:48:00,2015-08-10 05:39:00,411.0
2015-08-10 08:02:00,2015-08-10,08:02:00,2015-08-10 09:30:00,88.0
2015-08-10 12:35:00,2015-08-10,12:35:00,2015-08-10 13:10:00,35.0
2015-08-10 15:23:00,2015-08-10,15:23:00,2015-08-10 16:00:00,37.0
2015-08-10 18:38:00,2015-08-10,18:38:00,2015-08-11 02:19:00,461.0
2015-08-11 03:45:00,2015-08-11,03:45:00,2015-08-11 06:13:00,148.0
2015-08-11 08:40:00,2015-08-11,08:40:00,2015-08-11 09:18:00,38.0
2015-08-11 12:18:00,2015-08-11,12:18:00,2015-08-11 12:50:00,32.0
2015-08-11 15:39:00,2015-08-11,15:39:00,2015-08-11 16:08:00,29.0
2015-08-11 18:30:00,2015-08-11,18:30:00,2015-08-12 00:40:00,370.0
2015-08-12 01:16:00,2015-08-12,01:16:00,2015-08-12 05:03:00,227.0
2015-08-12 07:37:00,2015-08-12,07:37:00,2015-08-12 08:07:00,30.0
2015-08-12 10:07:00,2015-08-12,10:07:00,2015-08-12 11:37:00,90.0
2015-08-12 13:55:00,2015-08-12,13:55:00,2015-08-12 15:00:00,65.0
2015-08-12 18:21:00,2015-08-12,18:21:00,2015-08-12 21:31:00,190.0
2015-08-12 21:49:00,2015-08-12,21:49:00,2015-08-12 23:09:00,80.0
2015-08-12 23:40:00,2015-08-12,23:40:00,2015-08-13 03:26:00,226.0
2015-08-13 03:40:00,2015-08-13,03:40:00,2015-08-13 05:36:00,116.0
2015-08-13 09:44:00,2015-08-13,09:44:00,2015-08-13 10:12:00,28.0
2015-08-13 11:24:00,2015-08-13,11:24:00,2015-08-13 12:00:00,36.0
2015-08-13 17:45:00,2015-08-13,17:45:00,2015-08-13 20:39:00,174.0
2015-08-13 21:08:00,2015-08-13,21:08:00,2015-08-14 02:29:00,321.0
2015-08-14 03:10:00,2015-08-14,03:10:00,2015-08-14 05:41:00,151.0
2015-08-14 08:35:00,2015-08-14,08:35:00,2015-08-14 09:09:00,34.0
2015-08-14 11:38:00,2015-08-14,11:38:00,2015-08-14 12:06:00,28.0
2015-08-14 14:37:00,2015-08-14,14:37:00,2015-08-14 15:19:00,42.0
2015-08-14 18:31:00,2015-08-14,18:31:00,2015-08-14 22:11:00,220.0
2015-08-14 22:30:00,2015-08-14,22:30:00,2015-08-15 01:29:00,179.0
2015-08-15 01:51:00,2015-08-15,01:51:00,2015-08-15 04:33:00,162.0
2015-08-15 06:20:00,2015-08-15,06:20:00,2015-08-15 07:08:00,48.0
2015-08-15 09:52:00,2015-08-15,09:52:00,2015-08-15 11:23:00,91.0
2015-08-15 14:04:00,2015-08-15,14:04:00,2015-08-15 14:35:00,31.0
2015-08-15 17:46:00,2015-08-15,17:46:00,2015-08-15 22:01:00,255.0
2015-08-15 22:20:00,2015-08-15,22:20:00,2015-08-15 23:43:00,83.0
2015-08-16 00:09:00,2015-08-16,00:09:00,2015-08-16 04:01:00,232.0
2015-08-16 04:40:00,2015-08-16,04:40:00,2015-08-16 07:20:00,160.0
2015-08-16 09:38:00,2015-08-16,09:38:00,2015-08-16 10:41:00,63.0
2015-08-16 13:26:00,2015-08-16,13:26:00,2015-08-16 14:05:00,39.0
2015-08-16 16:13:00,2015-08-16,16:13:00,2015-08-16 17:39:00,86.0
2015-08-16 19:09:00,2015-08-16,19:09:00,2015-08-17 01:10:00,361.0
2015-08-17 01:45:00,2015-08-17,01:45:00,2015-08-17 03:48:00,123.0
2015-08-17 04:27:00,2015-08-17,04:27:00,2015-08-17 07:06:00,159.0
2015-08-17 09:12:00,2015-08-17,09:12:00,2015-08-17 10:39:00,87.0
2015-08-17 12:59:00,2015-08-17,12:59:00,2015-08-17 13:30:00,31.0
2015-08-17 18:05:00,2015-08-17,18:05:00,2015-08-17 22:08:00,243.0
2015-08-17 22:24:00,2015-08-17,22:24:00,2015-08-18 00:39:00,135.0
2015-08-18 01:16:00,2015-08-18,01:16:00,2015-08-18 04:07:00,171.0
2015-08-18 04:30:00,2015-08-18,04:30:00,2015-08-18 06:14:00,104.0
2015-08-18 08:14:00,2015-08-18,08:14:00,2015-08-18 09:30:00,76.0
2015-08-18 11:53:00,2015-08-18,11:53:00,2015-08-18 12:05:00,12.0
2015-08-18 14:25:00,2015-08-18,14:25:00,2015-08-18 14:34:00,9.0
2015-08-18 15:52:00,2015-08-18,15:52:00,2015-08-18 16:34:00,42.0
2015-08-18 18:58:00,2015-08-18,18:58:00,2015-08-19 01:59:00,421.0
2015-08-19 02:35:00,2015-08-19,02:35:00,2015-08-19 04:40:00,125.0
2015-08-19 05:36:00,2015-08-19,05:36:00,2015-08-19 07:05:00,89.0
2015-08-19 09:45:00,2015-08-19,09:45:00,2015-08-19 10:12:00,27.0
2015-08-19 12:23:00,2015-08-19,12:23:00,2015-08-19 12:50:00,27.0
2015-08-19 15:16:00,2015-08-19,15:16:00,2015-08-19 15:41:00,25.0
2015-08-19 18:20:00,2015-08-19,18:20:00,2015-08-19 21:08:00,168.0
2015-08-19 21:31:00,2015-08-19,21:31:00,2015-08-20 00:09:00,158.0
2015-08-20 00:46:00,2015-08-20,00:46:00,2015-08-20 03:39:00,173.0
2015-08-20 03:54:00,2015-08-20,03:54:00,2015-08-20 05:46:00,112.0
2015-08-20 08:04:00,2015-08-20,08:04:00,2015-08-20 08:33:00,29.0
2015-08-20 10:35:00,2015-08-20,10:35:00,2015-08-20 11:53:00,78.0
2015-08-20 14:32:00,2015-08-20,14:32:00,2015-08-20 14:58:00,26.0
2015-08-20 18:04:00,2015-08-20,18:04:00,2015-08-20 19:29:00,85.0
2015-08-20 20:14:00,2015-08-20,20:14:00,2015-08-20 23:12:00,178.0
2015-08-20 23:40:00,2015-08-20,23:40:00,2015-08-21 00:49:00,69.0
2015-08-21 01:13:00,2015-08-21,01:13:00,2015-08-21 02:10:00,57.0
2015-08-21 02:28:00,2015-08-21,02:28:00,2015-08-21 02:39:00,11.0
2015-08-21 03:10:00,2015-08-21,03:10:00,2015-08-21 04:04:00,54.0
2015-08-21 04:25:00,2015-08-21,04:25:00,2015-08-21 05:30:00,65.0
2015-08-21 07:42:00,2015-08-21,07:42:00,2015-08-21 08:21:00,39.0
2015-08-21 11:01:00,2015-08-21,11:01:00,2015-08-21 12:14:00,73.0
2015-08-21 15:10:00,2015-08-21,15:10:00,2015-08-21 15:42:00,32.0
2015-08-21 18:35:00,2015-08-21,18:35:00,2015-08-21 20:35:00,120.0
2015-08-21 20:41:00,2015-08-21,20:41:00,2015-08-21 22:28:00,107.0
2015-08-21 22:53:00,2015-08-21,22:53:00,2015-08-22 00:56:00,123.0
2015-08-22 01:18:00,2015-08-22,01:18:00,2015-08-22 03:03:00,105.0
2015-08-22 03:30:00,2015-08-22,03:30:00,2015-08-22 06:20:00,170.0
2015-08-22 08:42:00,2015-08-22,08:42:00,2015-08-22 09:32:00,50.0
2015-08-22 14:55:00,2015-08-22,14:55:00,2015-08-22 15:40:00,45.0
2015-08-22 18:31:00,2015-08-22,18:31:00,2015-08-22 19:53:00,82.0
2015-08-22 20:08:00,2015-08-22,20:08:00,2015-08-22 21:04:00,56.0
2015-08-22 22:27:00,2015-08-22,22:27:00,2015-08-23 01:56:00,209.0
2015-08-23 02:18:00,2015-08-23,02:18:00,2015-08-23 05:13:00,175.0
2015-08-23 05:38:00,2015-08-23,05:38:00,2015-08-23 07:51:00,133.0
2015-08-23 10:15:00,2015-08-23,10:15:00,2015-08-23 10:44:00,29.0
2015-08-23 12:56:00,2015-08-23,12:56:00,2015-08-23 13:30:00,34.0
2015-08-23 16:20:00,2015-08-23,16:20:00,2015-08-23 17:10:00,50.0
2015-08-23 19:08:00,2015-08-23,19:08:00,2015-08-23 23:13:00,245.0
2015-08-23 23:36:00,2015-08-23,23:36:00,2015-08-24 02:47:00,191.0
2015-08-24 03:25:00,2015-08-24,03:25:00,2015-08-24 06:08:00,163.0
2015-08-24 07:49:00,2015-08-24,07:49:00,2015-08-24 09:58:00,129.0
2015-08-24 12:50:00,2015-08-24,12:50:00,2015-08-24 13:32:00,42.0
2015-08-24 15:45:00,2015-08-24,15:45:00,2015-08-24 16:17:00,32.0
2015-08-24 18:40:00,2015-08-24,18:40:00,2015-08-24 22:39:00,239.0
2015-08-24 23:45:00,2015-08-24,23:45:00,2015-08-25 02:45:00,180.0
2015-08-25 03:17:00,2015-08-25,03:17:00,2015-08-25 06:43:00,206.0
2015-08-25 11:40:00,2015-08-25,11:40:00,2015-08-25 12:56:00,76.0
2015-08-25 15:55:00,2015-08-25,15:55:00,2015-08-25 16:19:00,24.0
2015-08-25 18:23:00,2015-08-25,18:23:00,2015-08-25 23:39:00,316.0
2015-08-25 23:59:00,2015-08-25,23:59:00,2015-08-26 02:03:00,124.0
2015-08-26 02:30:00,2015-08-26,02:30:00,2015-08-26 05:15:00,165.0
2015-08-26 07:41:00,2015-08-26,07:41:00,2015-08-26 09:53:00,132.0
2015-08-26 12:22:00,2015-08-26,12:22:00,2015-08-26 13:18:00,56.0
2015-08-26 17:56:00,2015-08-26,17:56:00,2015-08-26 18:25:00,29.0
2015-08-26 18:40:00,2015-08-26,18:40:00,2015-08-26 21:22:00,162.0
2015-08-26 21:46:00,2015-08-26,21:46:00,2015-08-27 00:02:00,136.0
2015-08-27 00:30:00,2015-08-27,00:30:00,2015-08-27 03:14:00,164.0
2015-08-27 03:56:00,2015-08-27,03:56:00,2015-08-27 07:27:00,211.0
2015-08-27 10:28:00,2015-08-27,10:28:00,2015-08-27 11:39:00,71.0
2015-08-27 13:57:00,2015-08-27,13:57:00,2015-08-27 14:24:00,27.0
2015-08-27 18:08:00,2015-08-27,18:08:00,2015-08-27 19:09:00,61.0
2015-08-27 19:22:00,2015-08-27,19:22:00,2015-08-27 22:39:00,197.0
2015-08-27 23:07:00,2015-08-27,23:07:00,2015-08-28 02:30:00,203.0
2015-08-28 03:10:00,2015-08-28,03:10:00,2015-08-28 06:00:00,170.0
2015-08-28 08:31:00,2015-08-28,08:31:00,2015-08-28 08:59:00,28.0
2015-08-28 13:32:00,2015-08-28,13:32:00,2015-08-28 16:02:00,150.0
2015-08-28 19:08:00,2015-08-28,19:08:00,2015-08-28 23:44:00,276.0
2015-08-29 00:08:00,2015-08-29,00:08:00,2015-08-29 04:26:00,258.0
2015-08-29 05:20:00,2015-08-29,05:20:00,2015-08-29 07:34:00,134.0
2015-08-29 11:25:00,2015-08-29,11:25:00,2015-08-29 11:54:00,29.0
2015-08-29 15:40:00,2015-08-29,15:40:00,2015-08-29 16:19:00,39.0
2015-08-29 18:40:00,2015-08-29,18:40:00,2015-08-29 22:05:00,205.0
2015-08-29 22:55:00,2015-08-29,22:55:00,2015-08-30 02:00:00,185.0
2015-08-30 02:45:00,2015-08-30,02:45:00,2015-08-30 06:58:00,253.0
2015-08-30 10:17:00,2015-08-30,10:17:00,2015-08-30 10:49:00,32.0
2015-08-30 13:37:00,2015-08-30,13:37:00,2015-08-30 16:02:00,145.0
2015-08-30 18:44:00,2015-08-30,18:44:00,2015-08-30 21:31:00,167.0
2015-08-30 22:19:00,2015-08-30,22:19:00,2015-08-31 02:23:00,244.0
2015-08-31 03:15:00,2015-08-31,03:15:00,2015-08-31 06:30:00,195.0
2015-08-31 09:10:00,2015-08-31,09:10:00,2015-08-31 09:39:00,29.0
2015-08-31 12:55:00,2015-08-31,12:55:00,2015-08-31 13:44:00,49.0
2015-08-31 16:01:00,2015-08-31,16:01:00,2015-08-31 16:13:00,12.0
2015-08-31 18:26:00,2015-08-31,18:26:00,2015-08-31 21:51:00,205.0
2015-08-31 22:10:00,2015-08-31,22:10:00,2015-09-01 00:45:00,155.0
2015-09-01 01:10:00,2015-09-01,01:10:00,2015-09-01 03:15:00,125.0
2015-09-01 03:55:00,2015-09-01,03:55:00,2015-09-01 06:20:00,145.0
2015-09-01 08:55:00,2015-09-01,08:55:00,2015-09-01 09:35:00,40.0
2015-09-01 12:57:00,2015-09-01,12:57:00,2015-09-01 13:59:00,62.0
2015-09-01 18:30:00,2015-09-01,18:30:00,2015-09-01 21:44:00,194.0
2015-09-01 22:07:00,2015-09-01,22:07:00,2015-09-01 23:44:00,97.0
2015-09-02 00:25:00,2015-09-02,00:25:00,2015-09-02 01:23:00,58.0
2015-09-02 02:00:00,2015-09-02,02:00:00,2015-09-02 05:40:00,220.0
2015-09-02 08:23:00,2015-09-02,08:23:00,2015-09-02 08:49:00,26.0
